Token,Symbol Details,Exchange Instrument Type,Minimum Lot Size,Tick Size,ISIN,Trading Session,Last Update Date,Expiry Date,Symbol Ticker,Exchange,Segment,Scrip Code,Underlying Symbol,Underlying Scrip Code,Strike Price,Option Type
1.01E+14,USDJPY 25 Mar 27 156.5 CE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDJPY25MAR156.5CE,10,12,15957,USDJPY,43,156.5,CE
1.01E+14,USDJPY 25 Mar 27 156.5 PE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDJPY25MAR156.5PE,10,12,15958,USDJPY,43,156.5,PE
1.01E+14,USDJPY 25 Mar 27 157 CE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDJPY25MAR157CE,10,12,15959,USDJPY,43,157,CE
1.01E+14,USDJPY 25 Mar 27 157 PE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDJPY25MAR157PE,10,12,15960,USDJPY,43,157,PE
1.01E+14,USDJPY 25 Mar 27 157.5 CE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDJPY25MAR157.5CE,10,12,15961,USDJPY,43,157.5,CE
1.01E+14,USDJPY 25 Mar 27 157.5 PE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDJPY25MAR157.5PE,10,12,15962,USDJPY,43,157.5,PE
1.01E+14,USDJPY 25 Mar 27 158 CE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDJPY25MAR158CE,10,12,15963,USDJPY,43,158,CE
1.01E+14,USDJPY 25 Mar 27 158 PE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDJPY25MAR158PE,10,12,15964,USDJPY,43,158,PE
1.01E+14,USDJPY 25 Mar 27 158.5 CE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDJPY25MAR158.5CE,10,12,15965,USDJPY,43,158.5,CE
1.01E+14,USDJPY 25 Mar 27 158.5 PE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDJPY25MAR158.5PE,10,12,15966,USDJPY,43,158.5,PE
1.01E+14,USDJPY 25 Mar 27 159 CE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDJPY25MAR159CE,10,12,15967,USDJPY,43,159,CE
1.01E+14,USDJPY 25 Mar 27 159 PE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDJPY25MAR159PE,10,12,15968,USDJPY,43,159,PE
1.01E+14,USDJPY 25 Mar 27 159.5 CE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDJPY25MAR159.5CE,10,12,15969,USDJPY,43,159.5,CE
1.01E+13,GBPINR 25 Mar 27 118.25 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPINR25MAR118.25CE,10,12,1597,GBPINR,26,118.25,CE
1.01E+14,USDJPY 25 Mar 27 159.5 PE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDJPY25MAR159.5PE,10,12,15970,USDJPY,43,159.5,PE
1.01E+14,USDJPY 25 Mar 27 160 CE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDJPY25MAR160CE,10,12,15971,USDJPY,43,160,CE
1.01E+14,USDJPY 25 Mar 27 160 PE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDJPY25MAR160PE,10,12,15972,USDJPY,43,160,PE
1.01E+14,USDJPY 25 Mar 27 160.5 CE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDJPY25MAR160.5CE,10,12,15973,USDJPY,43,160.5,CE
1.01E+14,USDJPY 25 Mar 27 160.5 PE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDJPY25MAR160.5PE,10,12,15974,USDJPY,43,160.5,PE
1.01E+14,USDJPY 25 Mar 27 161 CE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDJPY25MAR161CE,10,12,15975,USDJPY,43,161,CE
1.01E+14,USDJPY 25 Mar 27 161 PE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDJPY25MAR161PE,10,12,15976,USDJPY,43,161,PE
1.01E+14,USDJPY 25 Mar 27 161.5 CE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDJPY25MAR161.5CE,10,12,15977,USDJPY,43,161.5,CE
1.01E+14,USDJPY 25 Mar 27 161.5 PE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDJPY25MAR161.5PE,10,12,15978,USDJPY,43,161.5,PE
1.01E+14,USDJPY 25 Mar 27 162 CE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDJPY25MAR162CE,10,12,15979,USDJPY,43,162,CE
1.01E+14,USDJPY 25 Mar 27 162 PE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDJPY25MAR162PE,10,12,15980,USDJPY,43,162,PE
1.01E+14,USDJPY 25 Mar 27 162.5 CE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDJPY25MAR162.5CE,10,12,15981,USDJPY,43,162.5,CE
1.01E+14,USDJPY 25 Mar 27 162.5 PE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDJPY25MAR162.5PE,10,12,15982,USDJPY,43,162.5,PE
1.01E+14,USDJPY 25 Mar 27 163 CE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDJPY25MAR163CE,10,12,15983,USDJPY,43,163,CE
1.01E+14,USDJPY 25 Mar 27 163 PE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDJPY25MAR163PE,10,12,15984,USDJPY,43,163,PE
1.01E+14,USDJPY 25 Mar 27 163.5 CE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDJPY25MAR163.5CE,10,12,15985,USDJPY,43,163.5,CE
1.01E+14,USDJPY 25 Mar 27 163.5 PE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDJPY25MAR163.5PE,10,12,15986,USDJPY,43,163.5,PE
1.01E+14,USDJPY 25 Mar 27 FUT,16,1,0.01,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDJPY25MARFUT,10,12,15987,USDJPY,43,-1,XX
1.01E+13,GBPINR 25 Mar 27 118.25 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPINR25MAR118.25PE,10,12,1605,GBPINR,26,118.25,PE
1.01E+13,GBPINR 25 Mar 27 118.5 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPINR25MAR118.5CE,10,12,1612,GBPINR,26,118.5,CE
1.01E+13,GBPINR 25 Mar 27 118.5 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPINR25MAR118.5PE,10,12,1613,GBPINR,26,118.5,PE
1.01E+13,EURINR 25 Mar 27 98.75 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:EURINR25MAR98.75CE,10,12,1614,EURINR,25,98.75,CE
1.01E+13,EURINR 25 Mar 27 98.75 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:EURINR25MAR98.75PE,10,12,1617,EURINR,25,98.75,PE
1.01E+14,USDJPY 25 Mar 27 169.5 CE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDJPY25MAR169.5CE,10,12,16192,USDJPY,43,169.5,CE
1.01E+14,USDJPY 25 Mar 27 169.5 PE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDJPY25MAR169.5PE,10,12,16193,USDJPY,43,169.5,PE
1.01E+13,USDINR 25 Mar 27 77.25 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDINR25MAR77.25PE,10,12,1623,USDINR,1,77.25,PE
1.01E+13,USDINR 25 Mar 27 77.5 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDINR25MAR77.5CE,10,12,1628,USDINR,1,77.5,CE
1.01E+14,GBPINR 25 Mar 27 115.5 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPINR25MAR115.5CE,10,12,16285,GBPINR,26,115.5,CE
1.01E+14,GBPINR 25 Mar 27 115.5 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPINR25MAR115.5PE,10,12,16286,GBPINR,26,115.5,PE
1.01E+14,GBPINR 25 Mar 27 115.75 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPINR25MAR115.75CE,10,12,16287,GBPINR,26,115.75,CE
1.01E+14,GBPINR 25 Mar 27 115.75 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPINR25MAR115.75PE,10,12,16288,GBPINR,26,115.75,PE
1.01E+14,GBPINR 25 Mar 27 116 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPINR25MAR116CE,10,12,16289,GBPINR,26,116,CE
1.01E+14,GBPINR 25 Mar 27 116 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPINR25MAR116PE,10,12,16290,GBPINR,26,116,PE
1.01E+14,GBPUSD 25 Mar 27 1.43 CE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPUSD25MAR1.43CE,10,12,16305,GBPUSD,42,1.43,CE
1.01E+14,GBPUSD 25 Mar 27 1.43 PE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPUSD25MAR1.43PE,10,12,16306,GBPUSD,42,1.43,PE
1.01E+13,USDINR 25 Mar 27 77.5 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDINR25MAR77.5PE,10,12,1646,USDINR,1,77.5,PE
1.01E+13,GBPINR 25 Mar 27 112 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPINR25MAR112CE,10,12,1648,GBPINR,26,112,CE
1.01E+13,GBPINR 25 Mar 27 112 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPINR25MAR112PE,10,12,1649,GBPINR,26,112,PE
1.01E+13,USDJPY 25 Mar 27 173 CE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDJPY25MAR173CE,10,12,1672,USDJPY,43,173,CE
1.01E+13,USDJPY 25 Mar 27 173 PE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDJPY25MAR173PE,10,12,1677,USDJPY,43,173,PE
1.01E+13,EURINR 25 Mar 27 99.75 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:EURINR25MAR99.75CE,10,12,1684,EURINR,25,99.75,CE
1.01E+13,EURINR 25 Mar 27 99.75 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:EURINR25MAR99.75PE,10,12,1685,EURINR,25,99.75,PE
1.01E+13,EURUSD 25 Mar 27 1.23 CE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:EURUSD25MAR1.23CE,10,12,1698,EURUSD,41,1.23,CE
1.01E+13,USDJPY 25 Mar 27 173.5 CE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDJPY25MAR173.5CE,10,12,1699,USDJPY,43,173.5,CE
1.01E+14,GBPINR 25 Mar 27 118 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPINR25MAR118CE,10,12,17012,GBPINR,26,118,CE
1.01E+14,GBPINR 25 Mar 27 118 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPINR25MAR118PE,10,12,17013,GBPINR,26,118,PE
1.01E+14,GBPUSD 25 Mar 27 1.46 CE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPUSD25MAR1.46CE,10,12,17024,GBPUSD,42,1.46,CE
1.01E+14,GBPUSD 25 Mar 27 1.46 PE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPUSD25MAR1.46PE,10,12,17025,GBPUSD,42,1.46,PE
1.01E+13,EURUSD 25 Mar 27 1.23 PE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:EURUSD25MAR1.23PE,10,12,1707,EURUSD,41,1.23,PE
1.01E+13,USDJPY 25 Mar 27 173.5 PE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDJPY25MAR173.5PE,10,12,1711,USDJPY,43,173.5,PE
1.01E+13,JPYINR 25 Mar 27 45.5 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:JPYINR25MAR45.5CE,10,12,1892,JPYINR,27,45.5,CE
1.01E+13,JPYINR 25 Mar 27 45.5 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:JPYINR25MAR45.5PE,10,12,1900,JPYINR,27,45.5,PE
1.01E+13,EURINR 25 Mar 27 84.25 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:EURINR25MAR84.25CE,10,12,1934,EURINR,25,84.25,CE
1.01E+13,EURINR 25 Mar 27 84.25 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:EURINR25MAR84.25PE,10,12,1938,EURINR,25,84.25,PE
1.01E+13,USDJPY 25 Mar 27 174 CE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDJPY25MAR174CE,10,12,1949,USDJPY,43,174,CE
1.01E+13,USDJPY 25 Mar 27 174 PE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDJPY25MAR174PE,10,12,1957,USDJPY,43,174,PE
1.01E+13,USDJPY 25 Mar 27 169 CE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDJPY25MAR169CE,10,12,2224,USDJPY,43,169,CE
1.01E+13,GBPINR 25 Mar 27 117.5 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPINR25MAR117.5CE,10,12,2278,GBPINR,26,117.5,CE
1.01E+13,GBPINR 25 Mar 27 117.5 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPINR25MAR117.5PE,10,12,2279,GBPINR,26,117.5,PE
1.01E+13,GBPINR 25 Mar 27 117.75 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPINR25MAR117.75CE,10,12,2281,GBPINR,26,117.75,CE
1.01E+13,GBPINR 25 Mar 27 117.75 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPINR25MAR117.75PE,10,12,2291,GBPINR,26,117.75,PE
1.01E+13,GBPUSD 25 Mar 27 1.455 CE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPUSD25MAR1.455CE,10,12,2360,GBPUSD,42,1.455,CE
1.01E+13,GBPUSD 25 Mar 27 1.455 PE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPUSD25MAR1.455PE,10,12,2361,GBPUSD,42,1.455,PE
1.01E+13,USDJPY 25 Mar 27 169 PE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDJPY25MAR169PE,10,12,2498,USDJPY,43,169,PE
1.01E+13,JPYINR 25 Mar 27 48.25 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:JPYINR25MAR48.25CE,10,12,2507,JPYINR,27,48.25,CE
1.01E+13,JPYINR 25 Mar 27 48.25 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:JPYINR25MAR48.25PE,10,12,2508,JPYINR,27,48.25,PE
1.01E+13,USDJPY 25 Mar 27 166 CE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDJPY25MAR166CE,10,12,2541,USDJPY,43,166,CE
1.01E+13,USDJPY 25 Mar 27 166 PE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDJPY25MAR166PE,10,12,2542,USDJPY,43,166,PE
1.01E+13,GBPINR 25 Mar 27 112.5 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPINR25MAR112.5CE,10,12,2666,GBPINR,26,112.5,CE
1.01E+13,GBPINR 25 Mar 27 112.5 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPINR25MAR112.5PE,10,12,2667,GBPINR,26,112.5,PE
1.01E+13,EURINR 25 Mar 27 97.25 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:EURINR25MAR97.25CE,10,12,2717,EURINR,25,97.25,CE
1.01E+13,EURINR 25 Mar 27 97.25 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:EURINR25MAR97.25PE,10,12,2718,EURINR,25,97.25,PE
1.01E+13,EURUSD 25 Mar 27 1.24 CE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:EURUSD25MAR1.24CE,10,12,2733,EURUSD,41,1.24,CE
1.01E+13,USDJPY 25 Mar 27 164 CE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDJPY25MAR164CE,10,12,2734,USDJPY,43,164,CE
1.01E+13,USDJPY 25 Mar 27 164 PE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDJPY25MAR164PE,10,12,2735,USDJPY,43,164,PE
1.01E+13,EURUSD 25 Mar 27 1.24 PE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:EURUSD25MAR1.24PE,10,12,2737,EURUSD,41,1.24,PE
1.01E+13,GBPINR 25 Mar 27 114.75 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPINR25MAR114.75CE,10,12,2861,GBPINR,26,114.75,CE
1.01E+13,GBPINR 25 Mar 27 114.75 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPINR25MAR114.75PE,10,12,2878,GBPINR,26,114.75,PE
1.01E+13,GBPINR 25 Mar 27 115 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPINR25MAR115CE,10,12,2906,GBPINR,26,115,CE
1.01E+13,GBPINR 25 Mar 27 115 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPINR25MAR115PE,10,12,2907,GBPINR,26,115,PE
1.01E+13,USDJPY 25 Mar 27 139 CE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDJPY25MAR139CE,10,12,3272,USDJPY,43,139,CE
1.01E+13,USDJPY 25 Mar 27 139 PE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDJPY25MAR139PE,10,12,3281,USDJPY,43,139,PE
1.01E+13,718GS2033 25 Mar 27 FUT,18,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:718GS203325MARFUT,10,12,3283,718GS2033,86,-1,XX
1.01E+13,718GS2037 25 Mar 27 FUT,18,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:718GS203725MARFUT,10,12,3284,718GS2037,84,-1,XX
1.01E+13,741GS2036 25 Mar 27 FUT,18,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:741GS203625MARFUT,10,12,3314,741GS2036,80,-1,XX
1.01E+13,754GS2036 25 Mar 27 FUT,18,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:754GS203625MARFUT,10,12,3322,754GS2036,75,-1,XX
1.01E+13,JPYINR 25 Mar 27 46 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:JPYINR25MAR46CE,10,12,3374,JPYINR,27,46,CE
1.01E+13,EURINR 25 Mar 27 84 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:EURINR25MAR84CE,10,12,3376,EURINR,25,84,CE
1.01E+13,EURINR 25 Mar 27 84 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:EURINR25MAR84PE,10,12,3377,EURINR,25,84,PE
1.01E+13,JPYINR 25 Mar 27 46 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:JPYINR25MAR46PE,10,12,3380,JPYINR,27,46,PE
1.01E+13,JPYINR 25 Mar 27 48 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:JPYINR25MAR48CE,10,12,3419,JPYINR,27,48,CE
1.01E+13,JPYINR 25 Mar 27 48 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:JPYINR25MAR48PE,10,12,3430,JPYINR,27,48,PE
1.01E+13,GBPINR 25 Mar 27 117.25 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPINR25MAR117.25CE,10,12,3465,GBPINR,26,117.25,CE
1.01E+13,GBPINR 25 Mar 27 117.25 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPINR25MAR117.25PE,10,12,3477,GBPINR,26,117.25,PE
1.01E+13,GBPUSD 25 Mar 27 1.445 CE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPUSD25MAR1.445CE,10,12,3565,GBPUSD,42,1.445,CE
1.01E+13,GBPUSD 25 Mar 27 1.445 PE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPUSD25MAR1.445PE,10,12,3569,GBPUSD,42,1.445,PE
1.01E+13,GBPUSD 25 Mar 27 1.45 CE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPUSD25MAR1.45CE,10,12,3570,GBPUSD,42,1.45,CE
1.01E+13,GBPUSD 25 Mar 27 1.45 PE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPUSD25MAR1.45PE,10,12,3571,GBPUSD,42,1.45,PE
1.01E+13,USDJPY 25 Mar 27 166.5 CE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDJPY25MAR166.5CE,10,12,3808,USDJPY,43,166.5,CE
1.01E+13,USDJPY 25 Mar 27 166.5 PE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:USDJPY25MAR166.5PE,10,12,3848,USDJPY,43,166.5,PE
1.01E+13,GBPINR 25 Mar 27 113 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPINR25MAR113CE,10,12,4062,GBPINR,26,113,CE
1.01E+13,GBPINR 25 Mar 27 113 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPINR25MAR113PE,10,12,4067,GBPINR,26,113,PE
1.01E+13,GBPUSD 25 Mar 27 1.405 CE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPUSD25MAR1.405CE,10,12,4087,GBPUSD,42,1.405,CE
1.01E+13,GBPUSD 25 Mar 27 1.405 PE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPUSD25MAR1.405PE,10,12,4088,GBPUSD,42,1.405,PE
1.01E+13,JPYINR 25 Mar 27 46.75 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:JPYINR25MAR46.75CE,10,12,4186,JPYINR,27,46.75,CE
1.01E+13,GBPINR 25 Mar 27 114.5 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPINR25MAR114.5CE,10,12,4210,GBPINR,26,114.5,CE
1.01E+13,GBPINR 25 Mar 27 114.5 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPINR25MAR114.5PE,10,12,4212,GBPINR,26,114.5,PE
1.01E+13,JPYINR 25 Mar 27 46.75 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:JPYINR25MAR46.75PE,10,12,4227,JPYINR,27,46.75,PE
1.01E+13,GBPINR 25 Mar 27 116.25 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPINR25MAR116.25CE,10,12,4263,GBPINR,26,116.25,CE
1.01E+13,GBPINR 25 Mar 27 116.25 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPINR25MAR116.25PE,10,12,4264,GBPINR,26,116.25,PE
1.01E+13,GBPINR 25 Mar 27 96.75 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPINR25MAR96.75CE,10,12,4265,GBPINR,26,96.75,CE
1.01E+13,GBPINR 25 Mar 27 96.75 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPINR25MAR96.75PE,10,12,4269,GBPINR,26,96.75,PE
1.01E+13,GBPINR 25 Mar 27 97 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPINR25MAR97CE,10,12,4270,GBPINR,26,97,CE
1.01E+13,GBPINR 25 Mar 27 116.5 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPINR25MAR116.5CE,10,12,4271,GBPINR,26,116.5,CE
1.01E+13,GBPINR 25 Mar 27 97 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPINR25MAR97PE,10,12,4276,GBPINR,26,97,PE
1.01E+13,GBPINR 25 Mar 27 97.25 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPINR25MAR97.25CE,10,12,4277,GBPINR,26,97.25,CE
1.01E+13,GBPINR 25 Mar 27 97.25 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPINR25MAR97.25PE,10,12,4278,GBPINR,26,97.25,PE
1.01E+13,GBPINR 25 Mar 27 97.5 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPINR25MAR97.5CE,10,12,4279,GBPINR,26,97.5,CE
1.01E+13,GBPINR 25 Mar 27 116.5 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPINR25MAR116.5PE,10,12,4289,GBPINR,26,116.5,PE
1.01E+13,GBPINR 25 Mar 27 116.75 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPINR25MAR116.75CE,10,12,4294,GBPINR,26,116.75,CE
1.01E+13,GBPINR 25 Mar 27 116.75 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPINR25MAR116.75PE,10,12,4296,GBPINR,26,116.75,PE
1.01E+13,GBPINR 25 Mar 27 97.5 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1743058800,NSE:GBPINR25MAR97.5PE,10,12,4298,GBPINR,26,97.5,PE
